file_name,text,class
and_Supplies_2840035.txt,Mindex Ltd General chemistry laboratory reagents and equipment. ,Instruments
and_Supplies_2840456.txt,"Demondo Digiflume digital drainage burette, an electronic volume measurement for petrophysical, rock-mechanics and core-analysis experiments ",Instruments
and_Supplies_2840007.txt,"Instrumentation and Controls Supplier of a wide range of instrumentation and electronic products for industrial process analytics, system automation, process instrumentation and monitoring. ",Instruments
and_Supplies_2841894.txt,"Harlow Scientific Purchaser and seller of scientific equipment. Offers leasing and rental of new and refurbished equipment and online auctions. Catalogue available with contacts in Arlington, Massachusetts. ",Instruments
and_Supplies_2841892.txt,"Biodirect, Inc. Offers pre-owned and certified refurbished laboratory equipment at discount prices. Also offers depot and field services. ",Instruments
and_Supplies_2840315.txt,Biomatic Technologies Consultants for automation in the field of drug discovery. ,Instruments
and_Supplies_2840780.txt,"UV-IR Technology Developer of a range of products including UV data samplers, loggers, meters, integrators, monitors and spectrometers. ",Instruments
and_Supplies_2841535.txt,"Radiansa Consulting Radiation protection services and equipment for security and environmental monitoring, including radiation detectors, pagers and alarms, search equipment, electronic dosimeters and portable spectrometers. ",Instruments
and_Supplies_2840419.txt,"Boeckeler Instruments Manufacturer of precision video measuring devices for the industrial, biomedical, and presentation markets. ",Instruments
and_Supplies_2840357.txt,"CryoTrack Inventory management, biology laboratory inventory software and sample tracking system, 21 CFR - Part 11 ready. ",Instruments
and_Supplies_2841921.txt,Leybold Repair by Tech Services Connecticut based company for all your Leybold vacuum equipment and pumps. We repair and sell Leybold pumps. ,Instruments
and_Supplies_2840770.txt,"Synotronics Designs, manufactures and supplies temperature and humidity data loggers. ",Instruments
and_Supplies_2841322.txt,"DAC Vision Manufacturer and distributor of ophthalmic lens processing supplies including consumables for surfacing, coating and finishing. ",Instruments
and_Supplies_2840665.txt,ReactArray Process screening and optimization. Process test equipment for the laboratory. ,Instruments
and_Supplies_2842180.txt,"Keur Industries, Inc. Manufacturers of the Browne-Morse line of steel and wood laboratory furniture. ",Instruments
and_Supplies_2842067.txt,"Pipette Repair Service Maintenance, repair, and calibration of most major brands of single or multi-channel pipettes. ",Instruments
and_Supplies_2841490.txt,"Validyne Engineering Corporation Manufacturer of a broad range of data acquisition systems, signal conditioning systems, pressure transducers and transmitters. ",Instruments
and_Supplies_2841886.txt,"SpectraLab Scientific Inc. Canadian company supplying refurbished HPLCs, GCs, autosamplers, spectrometers, spectrophotometers and associated products. Also offers service and support. ",Instruments
and_Supplies_2840478.txt,Quality Histology Lab Equipment Provides information about products such as the tissue embedding center and slide stainer as well as contract development and manufacturing capabilities. ,Instruments
and_Supplies_2840609.txt,"School Educational Instruments Manufacturers and exporters of educational, laboratory and scientific equipment and hospital laboratory equipment. ",Instruments
and_Supplies_2840768.txt,"Inovaflex Elektronik Developer of logic analyzers with integrated interpreters such as SPI,I2C and CAN. ",Instruments
and_Supplies_2840729.txt,iScience Project Science experiment ideas using HOBO Data loggers from iScienceProject.com ,Instruments
and_Supplies_2841830.txt,Expertech Remanufacturer of diffusion and LPCVD furnaces for labs and industry. ,Instruments
and_Supplies_2840245.txt,"HettichLab Products include bench-top, micro, cyto, kneewell and floor-standing centrifuges for research, industrial and medical applications. ",Instruments
and_Supplies_2841504.txt,Ludlums Designer and manufacturer of a wide range of radiation detection and measurement equipment. ,Instruments
and_Supplies_2841445.txt,"Art Robbins Instruments A design and manufacturing company offering laboratory equipment and consumable products for liquid handling, protein crystallography, capillary electrophoresis, and HLA/tissue-typing applications. Services include repair and retrofitting of dispensers. ",Instruments
and_Supplies_2840203.txt,"JTECH Solutions for wireless messaging, used to monitor laboratory automation. ",Instruments
and_Supplies_2840069.txt,"ScienceLab.com, Inc. Supplier of science education equipment, science kits, chemicals and lab supplies for K-12 and college, covering Chemistry, Biology, Earth Science and Physics. ",Instruments
and_Supplies_2841043.txt,"Infinity Photo-Optical Company Manufactures long distance and continuously focusable microscopes, video inspection systems and internal focusing devices. ",Instruments
and_Supplies_2840846.txt,Specialty Glass Inc. A manufacturer of custom scientific and laboratory glassware. The glassware is consistent with regulatory requirements for glass apparatus used for testing in research and development labs. ,Instruments
and_Supplies_2842336.txt,"All Safety Products, Inc. Safety equipment and chemical protection products for OSHA compliance. Includes list of items for sale, chat assistance and distributor information. ",Instruments
and_Supplies_2842178.txt,"Hanson Lab Furniture A steel lab furniture design, manufacturer and installer of metal laboratory casework. ",Instruments
and_Supplies_2842001.txt,"Torsion Balance Supplies Manufacturer of mechanical torsion balances and platinum rings for industry, laboratories, academic and research institutions. ",Instruments
and_Supplies_2840867.txt,Eagle Laboratory Glass Co. Family owned and operated business specializing in the fabrication and repair of borosilicate glassware. Includes information on standard and custom products. ,Instruments
and_Supplies_2841067.txt,"UsedMicroscopes.com Sells a wide range of used microscopes and laboratory equipment, including microtomes, cryostats, cameras and monitors. ",Instruments
and_Supplies_2842361.txt,Plint Tribology Tribology testing division. ,Instruments
and_Supplies_2840779.txt,Dewetron Developer and manufacturer of flexible PC based data acquisition systems for portable and laboratory use with a wide range of sensors. ,Instruments
and_Supplies_2842346.txt,"Biomed Laboratories Manufacturer and supplier of cleanroom garments, other protective apparel and accessories, and biopharma products. Mumbai, India. ",Instruments
and_Supplies_2842020.txt,"M/s. Contech Instruments Ltd., Manufacturers and exporters of a wide range of electronic weighing products including analytical scales, crane scales, weighbridges, price computing and personal scales. ",Instruments
and_Supplies_2840193.txt,"Axon Instruments Laboratory instruments and software for the neurosciences and genomics, and clinical monitoring instruments for neurosurgery and neurology. ",Instruments
and_Supplies_2841882.txt,Fire Diamond Enterprises Global specialists in the sale of refurbished and new test and measuring equipment. ,Instruments
and_Supplies_2842149.txt,"Davies Diagnostics Specialists in the supply of diagnostics products to the Southern African market including microbiology, haematology, immunology, serology, veterinary, molecular Biology and general laboratory supplies ",Instruments
and_Supplies_2840690.txt,"Recorder Company Manufacturer of strip chart recorders, XY plotters, plotter pens, thermal printers and supplies. ",Instruments
and_Supplies_2840500.txt,"Darwin Chambers Company Manufacturer of incubators, thermal cycling chambers, environmental chambers, and stability chambers. ",Instruments
and_Supplies_2840277.txt,"Innovadyne Technologies, Inc. Non-contact high-precision liquid-handling instruments that enable miniaturized screening assays, bead and cell-based assays, protein crystallization screens, and low-volume genomic amplification protocols. ",Instruments
and_Supplies_2841351.txt,"Illinois Instruments A manufacturer of process oxygen analyzers, headspace analyzers, and permeation analyzers. ",Instruments
and_Supplies_2840299.txt,Klocke Nanotechnik The 3D-Nanofinger is a nanorobotic profilometer and 3D coordinate measuring machine. Provides technical details. ,Instruments
and_Supplies_2840750.txt,"Signatrol UK Manufacturers and suppliers of data logging equipment and software, for temperature, humidity, pressure and flow rate. Includes product applications, specifications, and profile of company in Tewkesbury, England. ",Instruments
and_Supplies_2841849.txt,SAM SAM provides an updated website for buying and selling previously owned capital scientific laboratory equipment. ,Instruments
and_Supplies_2840362.txt,Cambridge Healthtech Institute Symposia in laboratory automation. ,Instruments
and_Supplies_2841875.txt,"Analytical Insruments, LLC. Provides information on the new, demo and refurbished equipment for sale. ",Instruments
and_Supplies_2840053.txt,"Precision Measurement Equipment and Scientific Supplies Glassware, fittings, refractometers and other specialized lab equipment. Located in Alberta, Canada. ",Instruments
and_Supplies_2842323.txt,KICSINV Free software that provides an inventory and order management system built to help science departments at schools to organize their inventory and the way they order chemicals and equipment. ,Instruments
and_Supplies_2840271.txt,"Caliper Life Sciences, Inc. Designs and manufacturers Labchip devices and systems in high-throughput screening for drug discovery, medical treatment, and biological and genetic research. ",Instruments
and_Supplies_2840219.txt,"Surface Optics Optical and thermal analysis, characterization and exploitation of surface properties. Measurement and modeling of optical property data. ",Instruments
and_Supplies_2842000.txt,Balanzas de precisiÃÂ³n SJE Precision balances made in Europe. ,Instruments
and_Supplies_2840156.txt,Autodose Automated precision powder dispensing equipment that is used in research and development laboratories. ,Instruments
and_Supplies_2840793.txt,"Sedna Scientific UK suppliers and installers of laboratory monitoring systems for the scientific, healthcare, pharmaceutical and food industries. ",Instruments
and_Supplies_2841350.txt,"Pro-Oceanus Systems, Inc. Manufacturers of an Ultra-Stable line of dissolved oxygen, nitrogen and total dissolved air sensors. ",Instruments
and_Supplies_2840602.txt,"Dactec Ltd. Irish company offering sale and service of temperature and humidity chambers, sterilisers and incubators made by Votsch, LMS and Carbolite. Also offers validation and repair of cabinets. ",Instruments
and_Supplies_2841766.txt,McShane Temperature controller hardware and software. ,Instruments
and_Supplies_2841353.txt,"Electro-Chemical Devices, Inc. Manufacturer of analytical instrumentation for measurement and control of pH, conductivity, dissolved oxygen, resistivity, and specific ions. ",Instruments
and_Supplies_2841632.txt,"PolyScience Manufacturer of cooling systems, chillers, and temperature control products used in a variety of applications and industries. ",Instruments
and_Supplies_2841015.txt,Tescan USA Tescan and CamScan Scanning Electron Microscopes - sales and service. ,Instruments
and_Supplies_2840144.txt,"Silantes GmbH Stable isotope labeled biopolymers (H2, C13, N15) ",Instruments
and_Supplies_2840072.txt,"Sadana Brothers (Shinco) Manufacturers and exporters of science educational instruments, microscopes, acrylic cubes and blocks, beakers, burners, tubes, calorimeter set general laboratory equipment. ",Instruments
and_Supplies_2841027.txt,"Allied High Tech Products, Inc. Specializes in metallurgical applications and sells microscopes, accessories and sample preparation equipment. ",Instruments
and_Supplies_2842176.txt,"LF Systems, Corp. Laboratory furniture design, supply, installation including metal and wood lab furniture and modular casework. Online catalog. ",Instruments
and_Supplies_2840743.txt,"Evidencia Data Logger Technologies and Solutions Provides data loggers, temperature labels, and traceability solutions. Includes information about the company and their products and services, along with news. ",Instruments
and_Supplies_2840527.txt,ACMAS Technocracy (Pvt.) Ltd. Indian company manufacturing and exporting a wide range of science laboratory instruments and equipment. ,Instruments
and_Supplies_2841384.txt,"OxySense.com Manufactures and supplies oxygen permeation testing and leak detection products optimized for use in research laboratories, production environments and quality control applications. ",Instruments
and_Supplies_2842228.txt,"Citizen Industries Ltd Indian manufacturer and exporter of air handling units, laboratory furniture, animal caging systems, fume exhaust units, air handlers, animal care equipment, IV caging systems, laboratory fume hoods, laboratory work stations and HVAC equipment. ",Instruments
and_Supplies_2841993.txt,Discountscales Electronic scales and balances from many manufacturers. Specialize in Ohaus and Acculab brand units. ,Instruments
and_Supplies_2841068.txt,"Vision Engineering Microscopes, Ltd. Manufacturer of ergonomic microscopes, optical inspection and non-contact measurement systems using patented expanded pupil technology. ",Instruments
and_Supplies_2842070.txt,"US CAL Provides calibration, repair, and sales of test and measurement equipment to the manufacturing and technology community. ",Instruments
and_Supplies_2840251.txt,"Hampton Research Research tools for the crystallization of proteins, peptides, nucleic acids, and small molecules. ",Instruments
and_Supplies_2840831.txt,"Stemmerich Glass The company helps with industrial glass and process systems needs, providing Pyrex, Borosilicate, tubing and rod, high pressure gauge glass, W.I.N.S., pneumatic conveying, and abrasion resistant glass. ",Instruments
and_Supplies_2841819.txt,"Gavula Engineering Offering thermal and space simulation systems. Full-service design engineering, repair, surplus equipment and bake outs. ",Instruments
and_Supplies_2841935.txt,"DV Manufacturing UHV and HV custom machining products. Include fittings, flanges, bellows, feedthroughs, mirror mounts, vacuum manifolds, port aligners, flex lines and valves. ",Instruments
and_Supplies_2842073.txt,"Protrol Instrumentation Independent laboratory providing calibration sales, calibration management of calibration for laboratory instruments. ",Instruments
and_Supplies_2842030.txt,MBH Analytical Producer and supplier of certified reference materials. ,Instruments
and_Supplies_2841868.txt,Lab Centraal Provides reconditioned biotechnology and pharmaceutical equipment. ,Instruments
and_Supplies_2842259.txt,"PF and F A UK manufacturer of high performance fume cupboards, extraction systems and laboratory furniture for the industrial, healthcare and education sectors. ",Instruments
and_Supplies_2840415.txt,"Constellation Technology Corporation analytical instruments, instruments, scientific instruments, nuclear instruments, radiation detection, multichannel analyzer, spectrometers, ",Instruments
and_Supplies_2841281.txt,Luzchem Research Affordable Fused Silica Cuvettes for most types of Spectroscopy. ,Instruments
and_Supplies_2842266.txt,"PlasLab Laboratory equipment, furniture and a range of fume extraction devices, a chemical process plastic fabrication of chemical tanks and bulk chemical handling pipelines. ",Instruments
and_Supplies_2840038.txt,"Mersey Scientific Distributors of laboratory furniture, equipment, supplies and services throughout the UK. ",Instruments
and_Supplies_2839927.txt,"Labbay European electronic marketplace for new and used laboratory equipment, consumables, spares and accessories, software and service partners. ",Instruments
and_Supplies_2841722.txt,"Aquila Instruments Ltd Aquila manufactures the nkd spectrophotometer for thin film analysis, including refractive index, absorption coefficient and coating thickness measurement. similar to ellipsometers. Spectroscopy for thin film characterisation. ",Instruments
and_Supplies_2841037.txt,Dolan Jenner Manufactures fiber optic illuminators for microscopy and machine vision applications. ,Instruments
and_Supplies_2842339.txt,"Air Clean Systems Manufactures ductless fume and laminar flow hoods to protect the user from toxic airborn materials. Page includes list of applications and company profile. Located in North Carolina, USA. ",Instruments
and_Supplies_2842181.txt,"Fabulab Systems Provider of laboratory furniture, fumehoods, and laboratory fixtures. From original designs and layouts through complete installations. ",Instruments
and_Supplies_2841949.txt,"MDC Vacuum Products Corporation Vacuum components manufacturing company in Hayward CA, catering to UHV applications and the like. ",Instruments
and_Supplies_2840120.txt,Techsnabexport Supplier of Russian-produced radioisotopes and labeled compounds. ,Instruments
and_Supplies_2841200.txt,SEO Enterprises New and used microscope sales and service. ,Instruments
and_Supplies_2841909.txt,"Galileo Tecnoplant - Process Equipment Galileo TP Process Equipment; vacuum and refrigeration technology, and Tecnoplant. ",Instruments
and_Supplies_2840627.txt,"Perkin Elmer Instruments Develops, manufactures and markets analytical instruments for chromatography, proteomics, molecular spectroscopy and other applications. Corporate headquarters in Boston, MA, USA. ",Instruments
and_Supplies_2841599.txt,"JC Controls Liquid nitrogen level controllers, sensors and alarms, automatic fill devices. ",Instruments
and_Supplies_2839954.txt,"Benz International (Mehta Corporation) Manufacturers and OEM suppliers of laboratory instruments, scientific equipment, microscopes and anatomical models. ",Instruments
and_Supplies_2841366.txt,"HEITO Designs, manufactures and distributes standard and specific electrochemical measuring instruments for laboratories.: pH-meters, redox, conductivity, dissolved oxygen, chlorometers, electrodes and probes. ",Instruments
and_Supplies_2842023.txt,"Techni-Cal Services Light booth calibration, certification, and preventive maintenance. ",Instruments
and_Supplies_2840160.txt,"Advent Design Custom engineering solutions and services in automation, product and machine design. ",Instruments
and_Supplies_2841219.txt,"MicroscopeNet Retailer of optical microscopes and accessories including loupes, stereo, compound, industrial and digital microscopes and systems. ",Instruments
and_Supplies_2840590.txt,"Devale Engineering Manufacturers of laboratory equipment including steam, fluid mechanics, hydraulic machinery, heat and mass transfer and instrumentation laboratory systems, computerized test benches and trainers. ",Instruments
and_Supplies_2840925.txt,"Stellar Technology, Inc Designs and manufactures load cells, force sensors, pressure transducers and transmitters, and temperature sensors for a variety of applications. ",Instruments
and_Supplies_2841228.txt,MikroMasch Cantilevers and calibration gratings for SPM. Also provides conductive and magnetic coatings for tips. ,Instruments
and_Supplies_2842042.txt,Full Spectrum Analytics End to end service to analytical instrumentation laboratories. ,Instruments
and_Supplies_2840283.txt,"Sonics and Materials, Inc. Ultrasonic liquid processors for dispersing, blending, atomizing and expediting chemical reactions. ",Instruments
and_Supplies_2841347.txt,IQ Scientific Instruments Non-glass pH systems with ISFET silicon-chip sensor technology and ion-selective probes. ,Instruments
and_Supplies_2840013.txt,"Labenterprise Manufacturers, importers and exporters of scientific instruments and laboratory equipment. ",Instruments
and_Supplies_2840241.txt,"Advanced ChemTech Synthesis instrumentation, and chemicals for combinatorial, organic and peptide chemistry. ",Instruments
and_Supplies_2841976.txt,"Tectra Offers a full range of vacuum UHV equipment for thin films and surface technology such as mini electron beam evaporators, plasma sources, sputter sources, effusion cells, hydrogen crackers, MCP microChannel plates. ",Instruments
and_Supplies_2841481.txt,"International Microelectronics Research Corporation Research, development and manufacturing for custom sensor applications and polymer and hybrid electronic inks. ",Instruments
and_Supplies_2842328.txt,"Labnotes Electronic laboratory notebook (ELN) software. Includes a company profile, details of the products, case studies and news. ",Instruments
and_Supplies_2842015.txt,"Cobos Precision, S.L. Specialist manufacturer of analytical and precision balances. Product range also includes industrial scales, moisture analyzers, laboratory kits and test weights. ",Instruments
and_Supplies_2841179.txt,Parco Scientific Manufactures and services compound and stereo microscopes and video microscopy systems. ,Instruments
and_Supplies_2841093.txt,Zarf Enterprises Microscope adapters for digital cameras. Custom adapters available upon request. ,Instruments
and_Supplies_2840252.txt,Lab Automation AGVs Mobile robots for automated delivery of up to 200lb payload in a laboratory environment. ,Instruments
and_Supplies_2841299.txt,"Axometrics Manufactures high-speed Mueller matrix polarimeters for simultaneously measuring all of the polarization properties of a sample, including retardance and a Stokes polarimeter for measuring the polarization state of light. ",Instruments
and_Supplies_2840838.txt,Spectraglass Ltd. Manufactures scientific and industrial glassware products. ,Instruments
and_Supplies_2841233.txt,"WITec Manufacturer of modular designed SNOM, AFM, Confocal Raman Microscopes and Pulsed Force Mode AFM. ",Instruments
and_Supplies_2841164.txt,"Microscopes Plus Ltd. UK company specializing in sales, service and repair of microscopes. ",Instruments
and_Supplies_2840406.txt,"Research International Produces sensors, fluorometers, sample collection devices, and narrow-waveband spectral scanners. Based in Monroe, Washington. ",Instruments
and_Supplies_2840196.txt,"Bio-Tek Biomedical testing equipment, laboratory instrumentation, associated software programs and integrated systems. ",Instruments
and_Supplies_2840591.txt,"Gehaka Manufacturer of analytic and semi-analytic scales, infrared moisture analyzers, pH meters, conductivity meters, melting point meters, water purifiers and TOC analyzers. English and Portuguese. ",Instruments
and_Supplies_2840592.txt,"Inlabs India Manufacturer and supplier company from India offering scientific laboratory glassware, plasticware, metalware and rubberware. ",Instruments
and_Supplies_2841617.txt,"New Brunswick Scientific Products include ultra-low temperature freezers, biological and combinatorial-chemistry shakers, fermentors, cell culture bioreactors, biological air samplers, automated media preparation equipment. ",Instruments
and_Supplies_2840583.txt,"Lovaani Impex Pvt Ltd Manufacturer and exporter of laboratory equipment including clinical equipment, lab glassware and microscopes. Ambala Cantt, India. ",Instruments
and_Supplies_2841345.txt,"Nico2000 Ltd Ion selective probes, cation as well as anion selective probes and instrumentation. Computer and data acquisition hardware. ",Instruments
and_Supplies_2841916.txt,SAES Getters Provides getters used to maintain ultra high vacuum or to ensure high purity of gas used in industrial and scientific applications. ,Instruments
and_Supplies_2841810.txt,"Scientific Equipment Exchange, Inc. Source for used and new lab, scientific equipment and laboratory instruments. ",Instruments
and_Supplies_2841252.txt,PSIA Inc. Manufactures AFM and SPM. Offices worldwide ,Instruments
and_Supplies_2841339.txt,"Optim Incorporated Develops, manufactures, markets, sells and services flexible endoscopic and illumination products and solutions to medical, industrial and repair markets. ",Instruments
and_Supplies_2840675.txt,"Labocon Systems Supplier of a wide range of analytical instruments, lab equipment and supplies. ",Instruments
and_Supplies_2841725.txt,"Elvatech Ltd. Designs and manufactures spectrometry, data collection and analytical software. Company also makes laser markers. Located in Kiev, Ukraine. ",Instruments
and_Supplies_2841618.txt,"Helmer Blood bank refrigerators, laboratory refrigerators, chromatography refrigerators, pharmacy refrigerators, hettich brand centrifuges, platelet storage systems, plasma thawing systems. ",Instruments
and_Supplies_2840799.txt,Digitline Automation Developer and manufacturer of software and equipment for industrial machine analysis. ,Instruments
and_Supplies_2842133.txt,"Science Gear Supplies reusable Teflon,PTFE labware, weighing supplies and disposable polypropylene beakers for Mettler-Toledo automatic titrators. ",Instruments
and_Supplies_2841465.txt,"KOBOLD Instruments Inc. A manufacturer and supplier of thermometers, switches, transmitters, sensors, flowmeters, gauges, indicators and meters. ",Instruments
and_Supplies_2840177.txt,MWG-Biotech Automated systems for high throughput sequencing or the production of microarrays; and thermal cyclers. ,Instruments
and_Supplies_2840264.txt,"BioTX Automation, Inc. Laboratory automation development company. ",Instruments
and_Supplies_2841369.txt,"EID Corp. Manufacture computerized lab equipment; data loggers, electrodes, cells, probes, sensors, buffers, accessories, pH electrodes, Ion Selective Electrodes, ORP electrodes, Conductivity, DO electrodes and temperature sensors. ",Instruments
and_Supplies_2841333.txt,Titan Tool Supply Inspection borescopes and microscopes. ,Instruments
and_Supplies_2841201.txt,"Ashwani Diagnostic Manufacturer and exporter of a wide range of microscopes and other scientific and medical equipment. Delhi, India. ",Instruments
and_Supplies_2841565.txt,Spectrun Techniques Geiger tubes and scintillation counters incorporated into complete assemblies including sample stands and shielding for spectroscopy applications. ,Instruments
and_Supplies_2841571.txt,"International Radiation Detectors Designs, manufactures and sells semiconductor radiation sensors. Specializes in silicon photodiodes for detection of ultraviolet and extreme ultraviolet photons. ",Instruments
and_Supplies_2841896.txt,"Materials Research Furnaces, Inc. Designs and manufactures a complete line of high-temperature, vacuum and controlled atmosphere furnaces for a wide range of applications. ",Instruments
and_Supplies_2841242.txt,Atomic Force F&amp;E GmbH A Germany based company that distributes and supports SPM and related accessories. ,Instruments
and_Supplies_2840826.txt,Monash Scientific Glass Blowing Services Standard glass lab fitting and apparatus and includes wine testing apparatus. ,Instruments
and_Supplies_2841737.txt,"Semetrol Provides advanced semiconductor spectroscopy equipment and consulting services. Methods include deep level transient spectroscopy, current-voltage-temperature, thermal admittance spectroscopy and photocapacitance. ",Instruments
and_Supplies_2840556.txt,"Thermtest Inc. Manufacturer of thermal conductivity equipment and measurement services as well as thermal resistivity, specific heat and thermal diffusivity testing services. ",Instruments
and_Supplies_2841945.txt,"NBM Design, Inc. Manufacturer of custom designed vacuum systems and components for laser deposition, sputtering, ion beam, and other etch and deposition techniques. ",Instruments
and_Supplies_2840645.txt,"Worthlab Supplier of a wide range of laboratory equipment, instruments and consumables. ",Instruments
and_Supplies_2841847.txt,"GenTech Scientific, Inc. Services and sells used laboratory equipment, including chromatographs, mass spectrometers, and other analytical equipment. ",Instruments
and_Supplies_2840933.txt,"MicroSource Discovery Systems, Inc. Offers structurally diverse and biocompatible compounds. ",Instruments
and_Supplies_2841899.txt,"Ferrovac GmbH Magnetically coupled wobble stick manipulators, linear- rotary feedthroughs, sample handling tools. ",Instruments
and_Supplies_2841392.txt,Rainin Instrument Various types of pipettes and supplies. Technical literature is also provided. ,Instruments
and_Supplies_2840134.txt,Trace Sciences International Supplier of stable isotopes including a complete range of enriched stable isotopes. ,Instruments
and_Supplies_2841701.txt,"SMCS Specialized spectrophotometers such as; microscope spectrometers Systems, microscope spectrometer, photometers, spectrometers for teaching and fluorescence spectometer. ",Instruments
and_Supplies_2841974.txt,"Ding Ten Industrial Inc. Manufacturer of stainless steel products including vacuum fittings, components and valves. ",Instruments
and_Supplies_2840361.txt,Strategic Research Institute Conferences Conferences covering laboratory automation industry. ,Instruments
and_Supplies_2841170.txt,Microscopes From National National Optical microscopes. ,Instruments
and_Supplies_2840270.txt,Biosero Automated liquid handling and synthesis. ,Instruments
and_Supplies_2840284.txt,BMG Labtech Manufacturer of microplate measurement and handling systems for basic research and High Throughput Screening. ,Instruments
and_Supplies_2841430.txt,"Popper and Sons Reusable needles, hypodermic needles, hypodermic needles fabrication,laboratory needles, OEM custom needles, reusable luers and hypodermic tubing component fabrication. ",Instruments
and_Supplies_2841354.txt,Sentronic GMBH (GetSens) Develops chemo- and biosensors basing on fluorescence as well as on thin layer effects. ,Instruments
and_Supplies_2841979.txt,Trinos Vacuum Systems Inc. Manufacturer and distributor of vacuum chambers and vacuum components for research and industry specializing in high and ultra high vacuum applications. ,Instruments
and_Supplies_2841188.txt,Ocutek Manufacturer of LED microscope lighting products for use with microscopes and other magnification devices. ,Instruments
and_Supplies_2841060.txt,PEMED Specializes in used medical equipment including surgical microscopes. ,Instruments
and_Supplies_2841729.txt,"Spectral Cameras Develop and distribute multispectral and hyperspectral imaging systems and accessories for research and industrial applications. Solutions are available for laboratory, field, factory and airborne use. ",Instruments
and_Supplies_2841779.txt,"Betatherm Sensors NTC thermistors, thermistor temperature sensor and temperature control specialists ",Instruments
and_Supplies_2842002.txt,"Pharmaceutical Balance Systems Repair and calibration of mechanical and electronic balances used in pharmacies, medical, research and academic institutions. ",Instruments
and_Supplies_2842331.txt,Leonard Safety Equipment Safety equipment for the lab and industry. ,Instruments
and_Supplies_2840199.txt,"DYNEX Technologies Microplate luminometers, fluorometers, absorbance readers and microplates for biotechnology, biomedical research, clinical diagnostics. ",Instruments
and_Supplies_2841099.txt,"Capital Microscope Services, Inc. of GA. Microscopes, balances and other products for school and home use. ",Instruments
and_Supplies_2841482.txt,"Emfitech Manufacturer of elastic electret films, sensors and electronics for a variety of applications. ",Instruments
and_Supplies_2841841.txt,"McKinley Scientific Suppliers of pre-owned HPLC, DNA Synthesizers, mass spectrometers, NMR, and laboratory robotics. ",Instruments
and_Supplies_2840434.txt,Costech Analytical Technologies Supplier of consumables and elemental analyzers for CHNS-O. ,Instruments
and_Supplies_2841792.txt,"Micron Instruments Manufacturer and supplier of temperature related instruments including controllers, sensors, indicators, timers and digital counters. Mumbai, India. ",Instruments
and_Supplies_2840405.txt,"Promium, LLC Element DataSystem LIMS is a configurable production-oriented system targeted at public and commercial analytical testing labs that focus on environmental, air, water and wastewater testing. ",Instruments
and_Supplies_2842151.txt,"Sampling Systems Ltd Manufacturers of a wide range of disposable samplers and disposable laboratory ware for the pharmaceutical, food, cosmetic and chemical industries. ",Instruments
and_Supplies_2841452.txt,Capp Developer and manufacturer of laboratory liquid handling instruments. ,Instruments
and_Supplies_2841316.txt,"Atago Co., Ltd. Manufactures refractometers and polarimeters for use in the food and beverage industry, research labs, industrial facilities, universities and clinics. ",Instruments
and_Supplies_2840538.txt,"Denver Instrument Manufacturers of lab equipment including analytical balances, pH meters, titrators, moisture analyzers, electrodes, calibration weights, industrial scales and ductless fume hoods. ",Instruments
and_Supplies_2839978.txt,"Educational Scientific Supplies Company India General laboratory supplies, including microscopes, audio and visual aides, educational accessories, lab glassware, chemicals and medical and surgical instruments. ",Instruments
and_Supplies_2840711.txt,"Omni Controls Monarch, Dickson, Partlow, Rustrak, Toshiba has circular recorders and dataloggers for data storage and measurement controls. ",Instruments
and_Supplies_2841964.txt,Edwards Limited Vacuum pump and accessories manufacturer. ,Instruments
and_Supplies_2840369.txt,Metricom Software development and consulting group dedicated to the health care industry. ,Instruments
and_Supplies_2841408.txt,"Biohit Electronic pipettes/pipettors, mechanical pipettes/pipettors and disposable pipette/pipettor tips. ",Instruments
and_Supplies_2839958.txt,"Bharat Enterprises General scientific lab equipment medical, surgical and dental lab equipment. ",Instruments
and_Supplies_2840314.txt,"Code Refinery Custom software development, integration, validation and documentation to lab automation and medical device markets. ",Instruments
and_Supplies_2841300.txt,"Modi Opticals Manufacturer and exporter of optical instruments used in science labs such as: prisms, lens, glass slabs, magnification lens and condenser optics. ",Instruments
and_Supplies_2840805.txt,Pyromatics Corp. High purity molded fused quartz products for state of the art applications. ,Instruments
and_Supplies_2840423.txt,"Rudolph Research Analytical A manufacturer the AUTOPOL series of automatic polarimeters, refractometers, saccharimeters and accessories for the chemical, food and pharmaceutical QC lab. ",Instruments
and_Supplies_2841423.txt,"Hamilton Manual, semi-automated, and robotic products for precision fluid measuring and handling. ",Instruments
and_Supplies_2841716.txt,"DeltaNu Raman spectrometers for academic use. Includes historical tutorial, applications, instrument specification and contacts at their division of CC Technology, Inc, Laramie, Wyoming. ",Instruments
and_Supplies_2840009.txt,"JS Exports A distributor of general laboratory equipment, for educational and industrial labs. ",Instruments
and_Supplies_2840875.txt,"Pegasus Industrial Specialties Inc. Supplier of tubing and glass rod, blanks, custom glass, laboratory glass, sight glass and process pipe and systems. ",Instruments
and_Supplies_2839993.txt,"Flexible Scientific California based distributor of general lab equipment, including magnetic stirrers, lab incubators, lab baths and orbital shakers. ",Instruments
and_Supplies_2841872.txt,"Meadows Instrumentation Used and refurbished lab equipment, Waters HPLC, autosamplers, mass spectrometers, pharmaceutical equipment and analytical instruments. ",Instruments
