file_name,text,class
3235659.txt,Charlotte Lacrosse News Charlotte Lacrosse News covers lacrosse news in the greater Charlotte North Carolina area. ,Lacrosse
3235269.txt,"Cornell University Men's Lacrosse Big Red. Includes schedule with results, roster, statistics, history, news and information on coaches and home fields. ",Lacrosse
3235403.txt,"University of Massachusetts Dartmouth Women's Lacrosse Corsairs. Contacts, photo gallery, player roster, news items, current and past season previews and summaries. ",Lacrosse
3235447.txt,"Loyola of Maryland Women's Lacrosse Greyhounds. Includes schedule with results, roster, statistics, news and information on the coaches. ",Lacrosse
3235495.txt,"West Chester Women's Lacrosse Golden Rams. Includes schedule with results, roster, statistics, news and information on coaches. ",Lacrosse
3235428.txt,"Monmouth University Women's Lacrosse Hawks. News articles, upcoming events, player roster, game schedule, statistics and contacts. ",Lacrosse
3235736.txt,"Lacrosse Basics Description and history of the sport, positions, related links and pictures. ",Lacrosse
3235465.txt,"Colgate University Women's Lacrosse Red Raiders. News articles, upcoming events, coaching staff, seasonal preview, player roster and contact information. ",Lacrosse
3235611.txt,"LaxJobs Dedicated to finding and filling lacrosse related jobs for all positions in youth, high school, college and professional lacrosse. ",Lacrosse
3235726.txt,"South Carolina Chapter of US Lacrosse News items, leagues and membership information, upcoming events, picture gallery and mission statement. ",Lacrosse
3235604.txt,Ball State Women's Lacrosse Cardinals. Includes contact information. ,Lacrosse
3235171.txt,"Keene State College Lacrosse Owls. Season preview, roster, coaching staff, statistics and recruiting details. ",Lacrosse
3235747.txt,"Cornwall Minor Lacrosse Provides league schedule, coach list, registration details, history, equipment guidelines, rules, and related links for this Canadian league participating in the Ontario Lacrosse Association. ",Lacrosse
3235140.txt,"Victoria Shamrocks Lacrosse Provides player profiles and pictures, schedule, news, statistics, history, and ticket information. ",Lacrosse
3235548.txt,"Hood College Women's Lacrosse Blazers. Game schedule, player awards, coaching staff and season summaries. ",Lacrosse
3235193.txt,"Sam Houston State Lacrosse Includes news, roster, schedule, and photos for this men's club team. ",Lacrosse
3235769.txt,"Lexington Youth Lacrosse News, schedule, practices, directions, safety equipment, and contacts. ",Lacrosse
3235699.txt,"Northern California Chapter of USLacrosse News articles, related links, training camps, upcoming events, membership details and contact information. ",Lacrosse
3235395.txt,"Georgia Intitute of Technology Women's Lacrosse Game schedule, player roster, statistics, related links, alumni information, current events and officer listing. ",Lacrosse
3235789.txt,"Indian Hills Boy's LaCrosse Varsity and junior-varsity coverage with pictures, game schedule with results, player roster and season summaries. ",Lacrosse
3235433.txt,"Fairfield University Women's Lacrosse Stags. News items, statistics, pictures, coaching staff, training camp information and game schedule. ",Lacrosse
3235340.txt,"Connecticut College Men's Lacrosse Camels. News, team roster, profile of head coach, game schedule, results, statistics and year-by-year records. ",Lacrosse
3235326.txt,"St. John Fisher College Men's Lacrosse Cardinals. Games schedule, news articles, roster, summary of the season and statistics. ",Lacrosse
3235307.txt,"Lynchburg College Men's Lacrosse Hornets. News articles, coaching staff, roster, recruiting form, game results and statistics. ",Lacrosse
3235371.txt,"Drew University Men's Lacrosse Rangers. Player roster, pictures, coaching staff, past results, statistics, upcoming events and merchandise. ",Lacrosse
3235108.txt,Lacrosse Reviews Comparison of heads with pictures and descriptions for determining which is appropriate for a specific individual. ,Lacrosse
3235383.txt,Westminster College Men's Lacrosse Griffins - official site. ,Lacrosse
3235380.txt,"Tennessee Wesleyan College Men's Lacrosse Bulldogs - official site. Roster, schedule. ",Lacrosse
3235474.txt,"Philadelphia Women's Lacrosse Rams. Includes schedule with results, roster and information on coaches. ",Lacrosse
3235682.txt,"Toronto Masters Lacrosse League Includes registration information, rules, team schedules, rosters, and statistics. ",Lacrosse
3235268.txt,"Drexel University Men's Lacrosse Dragons. News items, current standings, seasonal outlook, player roster, statistics and coaching staff. ",Lacrosse
3235630.txt,"Edmonton Rush Official team site with news, schedule, player profiles, video clips, and merchandise. ",Lacrosse
3235311.txt,"Guilford College Men's Lacrosse Quakers. News items, player roster, statistics, game schedule, archives, related links and records. ",Lacrosse
3235593.txt,"Robert Morris College Women's Lacrosse Eagles - official site. Schedule, roster, news, coaching staff, statistics. ",Lacrosse
3235427.txt,"Princeton Women's Lacrosse Tigers. Includes schedule with results, roster, news and information on camps. ",Lacrosse
3235133.txt,"Gloucestershire Women's Lacrosse Includes photos, team and coach profile, match reviews, and directions for this English team. ",Lacrosse
3235297.txt,"Endicott College Men's Lacrosse Game schedule, results, press releases, pictures, past results and a recruiting form. ",Lacrosse
3235442.txt,"UMass Women's Lacrosse Minutemen. Includes schedule with results, roster, statistics, news, photos and history. ",Lacrosse
3235627.txt,Canada.com: Roughnecks News coverage from the Calgary Herald newspaper. ,Lacrosse
3235370.txt,"Wheaton College Men's Lacrosse Lyons. Game schedule with results, coaching staff, player roster, statistics and information on previous seasons. ",Lacrosse
3235242.txt,"Virginia Military Institute Men's Lacrosse Keydets. Player roster, season's outlook, game schedule and results, statistics and awards. ",Lacrosse
3235458.txt,"Syracuse Women's Lacrosse Orangewomen. Includes schedule with results, roster, statistics, news and information on coaches and summer camp. ",Lacrosse
3235338.txt,"Ithaca Men's Lacrosse Bombers. Includes schedule with results, roster, statistics, news and information on coaches. ",Lacrosse
3235615.txt,"Boston Cannons News, roster, statistics, coaching staff, schedule, standings, tickets, and message board. ",Lacrosse
3235609.txt,"LaxShopper.com Includes price listings and reviews of lacrosse sticks, heads, gloves, pads and shafts. ",Lacrosse
3235634.txt,"Minnesota Swarm Official team site with news, schedule, player profiles, video clips, and message board. ",Lacrosse
3235763.txt,Maryland High School Lacrosse Showdown Annual high school tournament featuring the select public and private varsity lacrosse teams. ,Lacrosse
3235287.txt,"Saint Anslem College Men's Lacrosse Hawks. Roster, coaching staff, history, game schedule, news items and related links. ",Lacrosse
3235776.txt,"Long Island Lacrosse Messageboard, power ratings, game schedule, news items, game results and related links for players in New York. ",Lacrosse
3235248.txt,"UMass Men's Lacrosse Minutemen. Includes schedule with results, roster, statistics, news, photos and history. ",Lacrosse
3235566.txt,"Worcester State College Women's Lacrosse Lancers. Includes schedule with results, roster, statistics, photos, history and information on coaches. ",Lacrosse
3235770.txt,"Falmouth Youth Lacrosse Club News, information, schedules, links, and contacts for boys and girls ages 6 to 13. ",Lacrosse
3235137.txt,"Coquitlam Adanac Lacrosse Club History, records, schedule, standings, and player profiles for the British Columbia club. ",Lacrosse
3235256.txt,"Towson University Men's Lacrosse Tigers. Game notes, player biographies, season review, roster, statistics and news items. ",Lacrosse
3235572.txt,"Clarkson University Women's Lacrosse Golden Knights. News items, pictures, game schedule, roster, ",Lacrosse
3235384.txt,Savannah College of Art and Design Men's Lacrosse Bees - official site. ,Lacrosse
3235229.txt,"Marist College Men's Lacrosse Red Foxes. Player roster, game schedule and results, statistics, coaching staff and news articles. ",Lacrosse
3235389.txt,"University of Michigan Women's Lacrosse Coaching staff, officer and player listing, practice schedule, statistics, recruitment and pictures. ",Lacrosse
3235390.txt,"American University Women's Lacrosse Eagles. News items, roster, games listing and results, coaching staff and training camp details. ",Lacrosse
3235711.txt,"Hero's Lacrosse of Anne Arundel County, Inc. Register, links, contacts, photographs, and indoor league. ",Lacrosse
3235418.txt,"Howard University Women's Lacrosse Contains news items, a roster of players, and a game schedule. ",Lacrosse
3235805.txt,"Cedar Park High School Lacrosse Central Texas High School Lacrosse League. Information on team history, schedules and announcements. ",Lacrosse
3235527.txt,"SUNY Brockport Women's Lacrosse Golden Eagles. News articles, roster, statistics, coaching staff, related links and history of the club. ",Lacrosse
3235359.txt,"Clarkson University Men's Lacrosse Golden Knights. Season summary, player roster, pictures, news articles and recruiting details. ",Lacrosse
3235521.txt,"Oneonta Women's Lacrosse Red Dragons. Roster, game schedule, past results, statistics, recruiting details and history. ",Lacrosse
3235278.txt,"Lees-McRae College Men's Lacrosse Bobcats. Coaching staff, pictures, player biographies, statistics and news items. ",Lacrosse
3235620.txt,"Washington Bayhawks MLL Champions for 2001, 2002, 2003 and 2005. Highlights include player profiles, league standings, ticket information, video clips, and team schedule. ",Lacrosse
3235741.txt,"Lake Placid Summit Lacrosse Located in Delmar, New York with registration forms, statistics, photographs, schedules, lodging, directions, advertising information the rules of the event. ",Lacrosse
3235804.txt,Anderson High School Lacrosse Team Central Texas High School League. Team information and schedules. ,Lacrosse
3235563.txt,College of New Jersey Women's Lacrosse Lions. Includes schedule and results. ,Lacrosse
3235650.txt,Lax.com News on college and high school lacrosse in the USA. ,Lacrosse
3235644.txt,"Toronto Rock Lacrosse Official site for this team. Includes news, roster, schedule, statistics, ticket information, photos, and an online store for team gear. ",Lacrosse
3235568.txt,"Widener Women's Lacrosse Current and past news articles, player roster and statistics, coaching staff, game schedule and results. ",Lacrosse
3235750.txt,"Whitby Warriors Pictures, related links, past results, player roster and statistics for the Junior A box lacrosse club from Ontario. ",Lacrosse
3235531.txt,"Medaille College Women's Lacrosse Mavericks. News, schedule, roster, and statistics. ",Lacrosse
3235497.txt,"East Stroudsburg University Women's Lacrosse Warriors. Includes schedule with results, roster, records, photos, news and information on coaches. ",Lacrosse
3235440.txt,"University of Maryland Women's Lacrosse Terrapins. Includes schedule with results, roster, statistics and news with information on camps, clinics and Ludwig Field. ",Lacrosse
3235625.txt,"Buffalo Bandits Official team site with player roster and statistics, game schedule, ticket information, history, merchandise and message board. ",Lacrosse
3235583.txt,"Cabrini College Women's Lacrosse News items, game schedule, player roster and application for participation. ",Lacrosse
3235780.txt,"Shoreham Wading River Lacrosse Information, teams, history, and statistics. Boys lacrosse, grades kindergarten to college, located on Long Island. ",Lacrosse
3235172.txt,"Pioneer Collegiate Lacrosse League News items, voting polls, team listing with contacts, player statistics, photographs and game schedule. ",Lacrosse
3235376.txt,"Onondaga Community College Men's Lacrosse Lazers. Game schedule, past results, player roster, contact information and coaching staff introduction. ",Lacrosse
3235337.txt,"DeSales University Men's Lacrosse Bulldogs. Recruiting information, coaching staff, pictures, press releases and game schedule. ",Lacrosse
3235596.txt,Tennessee Wesleyan College Women's Lacrosse Bulldogs - official site. ,Lacrosse
3235753.txt,"Conard Chieftans Related links, membership details, contact information and player roster. ",Lacrosse
3235576.txt,"Wells College Women's Lacrosse Express. Includes schedule with results, roster and information on coaches. ",Lacrosse
3235754.txt,"Suffield Lacrosse Player and team statistics, pictures, news articles, contact information and game schedule. ",Lacrosse
3235561.txt,"SUNY Potsdam Women's Lacrosse Bears. Game schedule with current and past results, season preview, coaching staff and statistics. ",Lacrosse
3235537.txt,"Wesley College's Women's Lacrosse Wolverines. Includes schedule with results, roster, photos and information on staff. ",Lacrosse
3235657.txt,Slam! Lacrosse Features Canadian and international headlines. ,Lacrosse
3235671.txt,"Ontario Lacrosse Association Association and league information includes news releases, tournament results, game schedules, arena directories, related links and contacts. ",Lacrosse
3235377.txt,"Alfred State Men's Lacrosse Pioneers. Includes schedule with results, roster and information on coaches. ",Lacrosse
3235700.txt,Boulder Valley Lacrosse Association A non-profit organization promoting and developing lacrosse in Boulder County for boys and girls from fourth grade through high school. ,Lacrosse
3235273.txt,"Mars Hill College Men's Lacrosse Lions. News articles, roster, statistics, game schedule, coach profile and pictures. ",Lacrosse
3235396.txt,"Ohio State University Women's Lacrosse Season preview, pictures, news articles, statistics, player roster, game schedule and past results. ",Lacrosse
3235135.txt,"Brampton Excelsior's Major Lacrosse Related links, pictures, game schedule and results, player profiles and team history. ",Lacrosse
3235435.txt,"Virginia Women's Lacrosse Cavaliers. Includes schedule with results, roster, statistics and news. ",Lacrosse
3235524.txt,"Tufts University Women's Lacrosse Jumbos. News items, season highlights, roster, statistics, game schedule, past results and pictures. ",Lacrosse
3235211.txt,"University of Michigan - Dearborn Lacrosse Home of the Wolves who are a club team playing in the CCLA conference. Includes photo, statistics, schedule, standings, roster, handouts, and forum. ",Lacrosse
3235187.txt,"University of Virginia Men's Lacrosse Cavaliers. Multimedia coverage, news items, player roster, game schedule and results, ticket information and directions. ",Lacrosse
3235414.txt,"Niagara University Women's Lacrosse Purple Eagles. News archives, roster, game schedule with results, statistics and pictures. ",Lacrosse
3235189.txt,"Rice Men's Lacrosse News articles, directions, games listing and results, merchandise and statistics. ",Lacrosse
3235623.txt,Professional Lacrosse Players Association Official site of the Professional Lacrosse Players Association. ,Lacrosse
3235651.txt,TSN.ca: Lacrosse News and schedules. ,Lacrosse
3235180.txt,"University of Texas Men's Lacrosse Season preview, player roster, pictures, alumni information, related links and contact information. ",Lacrosse
3235732.txt,"Cville-lax.com Lacrosse in Charlottesville with information about Seminole league, training camps, bookstore and related links. ",Lacrosse
3235510.txt,"Stevens Institute of Technology Women's Lacrosse Game schedule, player roster, statistics, related links, club history and contact information. ",Lacrosse
3235691.txt,"U.S. Lacrosse Men's Division Intercollegiate Associates Leagues, pictures, voting polls, mailing list, related links, membership details and upcoming events. ",Lacrosse
3235202.txt,"Nebraska Men's Lacrosse Cornhuskers. Includes schedule with results, roster, news, photos and information on coaches. ",Lacrosse
3235216.txt,"University of Illinois Lacrosse Club Fighting Illini. Includes roster, scores, schedule, photos and news. ",Lacrosse
3235331.txt,"Keuka College Men's Lacrosse Storm. Season preview, player roster, contact information, statistics, photos, coach profile, game schedule and results. ",Lacrosse
3235808.txt,"Highland Park - Fighting Scots North Texas High School Lacrosse League. Information on team history, schedules and announcements. ",Lacrosse
3235723.txt,"Lacrosse Northwest Contact information, upcoming events, player listing, current standings and related links for players ranging in age from fifth grade to adults. ",Lacrosse
3235534.txt,"Babson Women's Lacrosse Beavers. Game schedule, coaching staff, player roster and statistics and news items. ",Lacrosse
3235485.txt,"Saint Anselm Women's Lacrosse Hawks. Includes schedule with results, roster, news, history, quick facts and information on coaches. ",Lacrosse
3235632.txt,OurSports Central: Vancouver Ravens News coverage and press releases. ,Lacrosse
3235487.txt,"Pfeiffer Women's Lacrosse Falcons. Includes schedule, results, roster, statistics and information on coaches. ",Lacrosse
3235499.txt,"Franklin Pierce Women's Lacrosse Ravens. Includes schedule with results, roster, statistics, history and information on coaches. ",Lacrosse
3235462.txt,"Towson University Women's Lacrosse Tigers. Coaching staff introduction, player profiles, game reviews, roster and statistics. ",Lacrosse
3235501.txt,"Carleton College Women's Lacrosse Knights. Pictures, play highlights, history, captains listing and contact information. ",Lacrosse
3235345.txt,"Union College Men's Lacrosse Statistics, player roster, game schedule, current standings and news articles. ",Lacrosse
3235590.txt,"United States Naval Academy Women's Lacrosse Midshipmen. Includes schedule with results, roster, news and history with information on coaches. ",Lacrosse
3235695.txt,"Northern California Junior Lacrosse Association Links to area programs, contact information, news items, related links and league details. ",Lacrosse
3235697.txt,"Orange County Lacrosse Association League information, area teams, game schedules, contact information, game highlights and description of the sport. ",Lacrosse
3235355.txt,"Amherst College Men's Lacrosse Jeffs. Includes schedule with results, roster, photos, statistics and information on coaches. ",Lacrosse
3235569.txt,"William Smith Women's Lacrosse Herons. Includes schedule with results, roster, statistics, photos and news with information on coaches and camps. ",Lacrosse
3235498.txt,"New Haven Women's Lacrosse Chargers. Includes schedule with results, roster and news. ",Lacrosse
3235122.txt,"World Class Lacrosse Located in Southington, Connecticut with spring training in Florida, international competition in Australia, winter indoor lacrosse and tournaments for youth and college-aged players. ",Lacrosse
3235123.txt,"The Total Athlete Information, camps, leagues, application, pictures, and contacts. Lacrosse camps, clinics, and leagues in Holland, Michigan, West Michigan, for beginners and advanced players of all ages. ",Lacrosse
3235542.txt,"Ferrum College Women's Lacrosse Panthers. Pictures, news items, coaching staff, scores, roster and player awards. ",Lacrosse
3235125.txt,"Jesse Hubbard Lacrosse Experience Week long boys lacrosse camp at George Mason University in Fairfax, Virginia. Registration details, daily schedule, and camp staff. ",Lacrosse
3235443.txt,"St. Joseph's University Women's Lacrosse Hawks. Pictures, news items, roster, game schedule, season preview and coaching staff. ",Lacrosse
3235285.txt,"Limestone Men's Lacrosse Saints. Includes schedule with results, roster, photos, history and information on coaches. ",Lacrosse
3235484.txt,"American International College Women's Lacrosse Yellow Jackets. Includes schedule with results, roster, statistics, and records. ",Lacrosse
3235768.txt,"Cohasset Lacrosse News, schedules, rosters, statistics, and photographs of youth and varsity teams. ",Lacrosse
3235460.txt,"Neumann College Women's Lacrosse Knights. Coaching staff, news items, player roster, schedule of games with results and related links. ",Lacrosse
3235292.txt,"Wheeling Jesuit University Men's Lacrosse Cardinals. Roster, player biographies, pictures, game listing with results and coaching staff. ",Lacrosse
3235793.txt,"Conestoga Boys Lacrosse Berwyn club for high school-aged boys. Statistics, schedules, honors, updates, alumni, records, highlights, roster, scores and team pictures ",Lacrosse
3235131.txt,"Maastricht Lacrosse Current events, rules of the sport, player roster, practice details of this team in The Netherlands. ",Lacrosse
3235500.txt,"Wittenberg University Women's Lacrosse Roster, pictures, past results, upcoming season preview, coaching staff and recruiting details. ",Lacrosse
3235400.txt,"La Salle Women's Lacrosse Explorers. Game schedule, player roster and biographies, past results, coaching staff and contact information. ",Lacrosse
3235160.txt,"Subiaco Lacrosse Club Located in Perth with a photo gallery, contact information, sponsorship details, player honors, games and results listing and player profiles. ",Lacrosse
3235174.txt,"Central Collegiate Lacrosse Athletic Association News items, current standings, teams listing, goals and assistance statistics, tournament details and game schedules. ",Lacrosse
3235356.txt,"Colby College Men's Lacrosse White Mules. Game schedules, player roster, coaches, statistics and archives. ",Lacrosse
3235661.txt,"Baltimore Sun College Lacrosse Coverage Men's and women's college lacrosse news, scores, tournaments with a special focus on Maryland colleges. ",Lacrosse
3235236.txt,"Army Men's Lacrosse Black Knights. Includes schedule with results, news, statistics, photos, history and summer camp information. ",Lacrosse
3235803.txt,"Southlake High School - Dragons North Texas High School Lacrosse League. Information on team history, schedules and announcements. Program includes Boys Division I and II and girls. Youth program and adults. ",Lacrosse
3235457.txt,"Harvard University Women's Lacrosse Crimson. Coaching staff, player roster, game schedules and results and statistics. ",Lacrosse
3235581.txt,"Rowan University Women's Lacrosse Profs. Current standings, statistics, past results, roster, news articles, recruiting details and coaching staff. ",Lacrosse
3235774.txt,West Essex Lacrosse Club For boys in grades 2 through 8 in Northern New Jersey. Schedules and pictures. ,Lacrosse
3235354.txt,"Vassar College Men's Lacrosse Brewers. Team history, coaching staff, related links, roster, game schedule, current standings and statistics. ",Lacrosse
3235598.txt,Westminster College Women's Lacrosse Griffins - official site. ,Lacrosse
3235322.txt,"Messiah College Men's Lacrosse Falcons. Game schedule and results, season preview, player statistics, pictures, coaching staff and related links. ",Lacrosse
3235482.txt,"Limestone Women's Lacrosse Saints. Includes schedule, results, roster, news, player profiles and information on coaches. ",Lacrosse
3235540.txt,"Whittier College Women's Lacrosse Poets. Includes schedule with results, roster and information on coaches. ",Lacrosse
3235733.txt,"Lacrosse South Australia Teams listing, player rosters and statistics, game schedules and results. ",Lacrosse
3235362.txt,"Curry College Men's Lacrosse Colonels. Provides schedule, coach profile, archives, and team roster. ",Lacrosse
3235764.txt,"Metro Lacrosse Educational programs for children in Boston with a calendar of events, offered programs, registration details, and contacts. ",Lacrosse
3235330.txt,"Hampden-Sydney College Men's Lacrosse News articles, game schedule, roster, past results, training camp and statistics. ",Lacrosse
3235643.txt,Yahoo! Groups : RochesterKnighthawks Message board and chat area. ,Lacrosse
3235721.txt,"Rochester Lacrosse Rochester Area Lacrosse League - league news, game schedules, field directions, and tournaments. ",Lacrosse
3235584.txt,"Wheaton College Women's Lacrosse Lyons. Game schedule with results, coaching staff, player roster, statistics and information on previous seasons. ",Lacrosse
3235288.txt,"C W Post Men's Lacrosse Pioneers. Includes schedule with results, roster, news, history and information on coaches. ",Lacrosse
3235332.txt,"Trinity College Men's Lacrosse Bantams. Pictures, coaching staff, related links, roster, game schedule and season preview. ",Lacrosse
3235720.txt,"Section III Lacrosse Team profiles, related links, current standings, championship information, message boards and news items. ",Lacrosse
3235690.txt,"Upper Midwest Lacrosse League Current standings, area teams, game schedule, contact information, news articles and messageboard for players in Minnesota, Iowa and Wisconsin. ",Lacrosse
3235309.txt,"Kenyon College Men's Lacrosse Lords. Game schedule, statistics, player roster, coaching staff, past results, upcoming events and contacts. ",Lacrosse
3235522.txt,"Stevenson University Women's Lacrosse Mustangs. Recruiting information, pictures, results, roster and coaching staff. ",Lacrosse
3235158.txt,"Streets of London Lacrosse Club Schedule, events, and pictures of the Sacramento, CA team. Also includes an overview of the game. ",Lacrosse
3235610.txt,"LinkAthletics.com - Lacrosse A collection of links to the websites of men's and women's college lacrosse teams, in the United States. ",Lacrosse
3235586.txt,"Amherst College Women's Lacrosse Jeffs. Includes schedule with results, roster, photos, statistics and information on coaches. ",Lacrosse
3235514.txt,"Arcadia University Women's Lacrosse Game schedule and results, player roster and statistics, coaching staff and related links. ",Lacrosse
3235722.txt,"Oregon Lacrosse Contains information about youth, high school, college, and general teams as well as upcoming events and meeting notes. ",Lacrosse
3235560.txt,"Oberlin College Women's Lacrosse Yeowomen. Recruiting information, player roster, coaching staff, current standings, game schedule and results. ",Lacrosse
3235417.txt,"Lehigh University Women's Lacrosse Mountain Hawks. Roster, schedule of games and scores, statistics, coaching staff, recruiting details and season preview. ",Lacrosse
3235670.txt,"European Lacrosse Federation Information about the league, with member countries Germany, England, Sweden, Czech Republic, Scotland and Wales. ",Lacrosse
3235275.txt,"Bentley College Men's Lacrosse Falcons. Schedule of games, past results, statistics, pictures, recruiting, roster and coaching staff. ",Lacrosse
3235258.txt,"Yale Men's Lacrosse Bulldogs. Schedule with results, statistics, roster, records and history with information on coaches. ",Lacrosse
3235244.txt,"Holy Cross Men's Lacrosse Crusaders. News articles, schedule of games, results, roster, statistics, and recruiting details. ",Lacrosse
3235182.txt,"Siena Men's Lacrosse Coaching staff, practice and game schedule, player roster and statistics, pictures and news releases. ",Lacrosse
3235398.txt,"University of Denver Women's Lacrosse Game schedule, player roster and statistics, season preview, coaching staff and past results. ",Lacrosse
3235274.txt,"Southampton Men's Lacrosse Colonials. Includes schedule with results, roster and information on coaches. ",Lacrosse
3235564.txt,"Trinity College Women's Lacrosse Bantams. Season preview, pictures, coaching staff, roster, game schedule with results and related links. ",Lacrosse
3235173.txt,"Intercollegiate Women's Lacrosse Coaches Association Player awards, voting polls, team schedules and game results, statistics and an ethics code for players. ",Lacrosse
3235688.txt,"Western Collegiate Lacrosse League Area teams, related links, team standings, player statistics, contact information and news items. ",Lacrosse
3235607.txt,"LaxLinks.com Lacrosse portal with links to men's and women's college teams, high school, youth, club, professional, international, organizations and resources. ",Lacrosse
3235626.txt,Calgary Roughnecks Team news and merchandise from the official league site. ,Lacrosse
3235516.txt,"Washington College Women's Lacrosse Shoremen. Game schedule, roster, statistics, coaching staff, recruiting details and contact information. ",Lacrosse
3235352.txt,"University of Mary Washington Men's Lacrosse Eagles. Coaching staff, roster, game schedule, past results, statistics and player records. ",Lacrosse
3235669.txt,"English Lacrosse Association Fixtures, news articles, results, online magazine and related links. ",Lacrosse
3235622.txt,"The National Lacrosse League Official homepage of the NLL. News, highlights, pictures, logos, and other NLL related things. ",Lacrosse
3235444.txt,"Notre Dame Women's Lacrosse Fighting Irish. Includes schedule with results, roster, statistics and news. ",Lacrosse
3235208.txt,"Auburn University Lacrosse Tigers. Coaching staff, recruiting information, upcoming events, related links, player roster and biographies. ",Lacrosse
3235363.txt,"Roanoke Men's Lacrosse Maroons. Game schedule and scores, photo gallery, statistics, roster, coaching staff and news briefs. ",Lacrosse
3235143.txt,"Metro Lacrosse New York team with training clinics, player roster, practice schedule, news items, directions, lodging details and contact information. ",Lacrosse
3235526.txt,"Bates College Women's Lacrosse Bobcats. Game schedule, player roster, statistics, past season highlights and news articles. ",Lacrosse
3235472.txt,"Saint Michael's Women's Lacrosse Purple Knights. Includes schedule with results, roster and statistics. ",Lacrosse
3235156.txt,"Streets of London Lacrosse Club Upcoming events, game schedule, news items, related links, description of the sport and directions for northern California players. ",Lacrosse
3235698.txt,"Northern California Lacrosse Association Covering the Bay Area and Sacramento with a schedule of events, current standings, area teams, photographs and contact information. ",Lacrosse
3235450.txt,"Duquesne University Women's Lacrosse Dukes. Season preview, pictures, game schedule, roster, coaching staff and statistics. ",Lacrosse
3235402.txt,"University of Richmond Women's Lacrosse Spiders. News articles, player roster, pictures, game schedule and results, archived information and contacts. ",Lacrosse
3235379.txt,"University of Wisconsin Men's Lacrosse Badgers. Contact information, player roster, game schedule with results and directions. ",Lacrosse
3235392.txt,"CCBC Catonsville Women's Lacrosse Cardinals. Player roster, pictures, game schedule, past results and season highlights. ",Lacrosse
3235329.txt,"Haverford College Men's Lacrosse Coaching staff, results, game schedule, roster and archived news items. ",Lacrosse
3235585.txt,"Mount Holyoke Women's Lacrosse Lyons. Player roster, game schedule, news articles, coaching profile, recruiting details and season preview. ",Lacrosse
3235151.txt,"Barbary Coast LC News, schedule, roster, photographs, links, and contact details. The club competes in the Northern Pacific Lacrosse League and are located in San Francisco. ",Lacrosse
3235243.txt,"Hofstra Men's Lacrosse Flying Dutchmen. Related links, news articles, game schedule and standings and player roster. ",Lacrosse
3235612.txt,Lacrosse Tips Suggestions on improving player performance. Includes sound files. ,Lacrosse
3235148.txt,"Hollywood Lacrosse Club Member of the California Lacrosse Association. Featuring current roster, updated club information, and links. ",Lacrosse
3235412.txt,"University at Albany Women's Lacrosse Game schedule, player roster and statistics, coaching staff, past result and recruiting. ",Lacrosse
3235422.txt,"University of North Carolina Women's Lacrosse Tar Heels - official site, News, roster, schedule, results, statistics. ",Lacrosse
3235579.txt,"New England College Women's Lacrosse Pilgrims. Game schedule, player roster, past results, coaching staff and contact information. ",Lacrosse
3235503.txt,"Hamilton College Women's Lacrosse Continentals. News items, roster, statistics, past results, season summaries and related links. ",Lacrosse
3235336.txt,"Alfred University Men's Lacrosse Saxons. News articles, coaching staff, player roster and statistics. ",Lacrosse
3235126.txt,"The Players Club Experience General information, camps, sessions, and contacts. Located in San Francisco, California, United States. ",Lacrosse
3235203.txt,"University of Buffalo Men's Lacrosse Bulls. Schedule with results, roster, statistics and news with information on coaches and alumni. ",Lacrosse
3235775.txt,Leading Edge Lacrosse Boys and girls lacrosse instruction and teams. ,Lacrosse
3235127.txt,"Mid Atlantic Lacrosse Camp for Boys Program, staff, application request, photographs, links, and contact details. Focuses on ages 8 to 16 and held at Drew University and Lawrenceville School in New Jersey. ",Lacrosse
3235290.txt,"Pfeiffer University Men's Lacrosse Falcons. Includes schedule, results, roster, statistics and information on coaches. ",Lacrosse
3235373.txt,"Penn State Men's Club Lacrosse Nittany Lions. Includes schedule with results, roster, history and alumni information. ",Lacrosse
3235796.txt,"Lamar Lacrosse- Redskins Southern Texas High School Lacrosse League. Information on team history, schedules and announcements. ",Lacrosse
3235253.txt,"Sacred Heart University Men's Lacrosse Pioneers. Description of the team, schedule of games, coaching staff, season preview, roster and pictures. ",Lacrosse
3235155.txt,"Marin Lacrosse Roster, highlights, and tournament information for the northern California lacrosse club. ",Lacrosse
3235636.txt,"WingsZone JSap's unofficial Philadelphia Wings site, with news, statistics, and scores for the NLL team. ",Lacrosse
3235318.txt,"Tufts University Men's Lacrosse Jumbos. News items, season highlights, roster, statistics, game schedule, past results and pictures. ",Lacrosse
3235619.txt,"OurSports Central: Major League Lacrosse News, standings, and results. ",Lacrosse
3235385.txt,"University of Florida Men's Lacrosse Contact information, player roster, game schedule, related links, alumni details, pictures and history of the club. ",Lacrosse
3235391.txt,"Rutgers University Women's Lacrosse News articles, player roster, game scores, coaching staff, history of the club and training facilities. ",Lacrosse
3235573.txt,"Colby College Women's Lacrosse White Mules. Game schedules, roster, coaches, statistics and archives. ",Lacrosse
3235289.txt,"Dowling College Men's Lacrosse Golden Lions. Season review, schedule and results of games, player roster and introduction. ",Lacrosse
3235198.txt,"Georgia Intitute of Technology Men's Lacrosse Game schedule, player roster, statistics, related links, alumni information, current events and officer listing. ",Lacrosse
3235313.txt,"Denison Men's Lacrosse Big Red. Includes schedule, results, roster, statistics, media guide and information on coaches. ",Lacrosse
