file_name,text,class
72.txt,"This thesis presents a bottom-up approach to understanding and extending robotic motor control by integrating human guidance. The focus is on dexterous manipulation using a Utah/MIT robot hand but the ideas apply to other robotic platforms as well.  {\em Teleassistance} is a novel method of human/robot interaction in which the human operator uses a gestural sign language to guide an otherwise autonomous robot through a given task. The operator wears a glove that measures finger joint angles to relay the sign language. Each sign serves to orient the robot within the task action sequence by indicating the next perceptual sub-goal and a relative spatial basis. Teleassistance merges robotic servo loops with human cognition to alleviate the limitations of either full robot autonomy or full human control alone.  The operator's gestures are {\em deictic}, from the Greek {\em deiktikos} meaning pointing or showing, because they circumscribe the possible interpretations of perceptual feedback to the current context and thereby allow the autonomous routines to perform with computational economy and without dependence on a detailed task model. Conversely, the use of symbolic gestures permits the operator to guide the robot strategically without many of the problems inherent to literal master/slave teleoperation, including non-anthropomorphic mappings, poor feedback, and reliance on a tight communication loop.  The development of teleassistance stems from an analysis of autonomous control, in light of recent advances in manipulator technology. This work also presents a {\em qualitative}, context-sensitive control strategy that exploits the many degrees of freedom and compliance of dexterous manipulators. The qualitative strategy governs the underlying autonomous routines in teleassistance.",Robotics
71.txt,"Recent neurophysiological experiments appear to indicate that the responses of visual cortical neurons in a monkey freely viewing a natural scene can sometimes differ substantially from those obtained when the same image subregions are flashed during a conventional fixation task. These new findings attain significance from the fact that neurophysiological research in the past has been based predominantly on cell recordings obtained during fixation tasks, under the assumption that these data would be useful in predicting responses in more general situations. We describe a hierarchical model of visual memory that reconciles the two differing experimental results mentioned above by predicting neural responses in both fixating and free-viewing conditions. The model dynamically combines input-driven bottom-up signals with expectation-driven top-down signals to achieve optimal estimation of current state using a Kalman filter based framework. The architecture of the model posits a role for the reciprocal connections between adjoining visual cortical areas in determining neural response properties.",Robotics
6.txt,"We describe implementation details of an activity detection system whose function is to detect small image regions (pixels) that are inconsistent with a learned and adaptive background model. The system is based on a classic multiple Gaussian model approach, but contains additional model elements to deal with phenomena characteristic of outdoor environment such as wind-blown foliage and moving cloud shadows.",Robotics
19.txt,"In classic pattern recognition problems, classes are mutually exclusive by definition. Classification errors occur when the classes overlap in the feature space. We examine a different situation, occurring when the classes are, by definition, not mutually exclusive. Such problems arise in scene and document classification and in medical diagnosis. We present a framework to handle such problems and apply it to the problem of semantic scene classification, where a natural scene may contain multiple objects such that the scene can be described by multiple class labels (e.g., a field scene with a mountain in the background). Such a problem poses challenges to the classic pattern recognition paradigm and demands a different treatment. We discuss approaches for training and testing in this scenario and introduce new metrics for evaluating individual examples, class recall and precision, and overall accuracy. Experiments show that our methods are suitable for scene classification; furthermore, our work appears to generalize to other classification problems of the same nature.",Robotics
65.txt,"David Lowe's influential and classic algorithm for tracking objects with known geometry is formulated with certain simplifying assumptions. A version implemented by Ishii et al. makes different simplifying assumptions. We formulate a full projective solution and apply the same algorithm (Newton's method). We report results of extensive testing of these three algorithms. We compute two image--space and six pose--space error metrics to quantify the effects of object pose, errors in initial solutions, and image noise levels. We consider several scenaria, from relatively unconstrained conditions to those that mirror real--world and real--time constraints. The conclusion is that the full projective formulation makes the algorithm orders of magnitude more accurate and gives it super--exponential convergence properties with arguably better computation--time properties.",Robotics
86.txt,"The goal of this thesis is to demonstrate the utility of low-level motion features for the purpose of recognition. Although motion plays an important role in biological recognition tasks, motion recognition, in general, has received little attention in the literature compared to the volume of work on static object recognition. It has been shown that in some cases, motion information alone is sufficient for the human visual system to achieve reliable recognition. Previous attempts at duplicating such capability in machine vision have been based on abstract higher-level models of objects, or have required building intermediate representations such as the trajectories of certain feature points of the object. In this work we demonstrate that motion recognition can be accomplished using lower-level motion features, without the use of abstract object models or trajectory representations.  First, we show that certain statistical spatial and temporal features derived from the optic flow field have invariant properties, and can be used to classify regional motion patterns such as ripples on water, fluttering of leaves, and chaotic fluid flow. We then present a novel low-level computational approach for detecting and recognizing temporally repetitive movements, such as those characteristic of walking people or flying birds, on the basis of the periodic nature of their motion signatures. We demonstrate the techniques on a number of real-world image sequences containing complex non-rigid motion patterns. We also show that the proposed techniques are reliable and efficient by implementing a real-time activity recognition system.",Robotics
90.txt,"The location of objects in images is difficult owing to the view variance of geometric features but can be determined by developing view-insensitive descriptions of the intensities local to image points. View-insensitive descriptions are achieved in this work by describing points in terms of the responses of steerable filters at multiple scales. Owing to the use of multiple scales, the vector for each point is, for all practical purposes, unique, and thus can be easily matched to other instances of the point in other images. We show that this method can be extended to handle the case where the area near a point of interest is partially occluded. The method uses a description of the occluder in the form of a template that can be obtained easily via active vision systems using a method such as disparity filtering.",Robotics
87.txt,"This dissertation studies the problem of searching for a target object with a visual sensor. In particular, it studies the task of selecting a sequence of viewpoints, viewing directions, and fields of view that efficiently examines the area being searched. This is made difficult by two problems, namely the need for high image resolution and the presence of obstacles that occlude portions of the search area from certain viewpoints.  Searches for objects that require high image resolution to be recognizable can potentially require the examination of a large number of images; high resolution requires a narrow field of view, and hence more images are necessary to span a given visual angle. This dissertation considers a method for increasing search efficiency by searching only those subregions that are especially likely to contain the object. Searches that use this method, called indirect searches, repeatedly find a cheaply-locatable ""intermediate"" object that commonly participates in a spatial relationship with the target object, and then look for the target in the restricted region specified by this relationship. A decision-theoretic model of search efficiency is developed. The model identifies desiderata for useful intermediate objects and predicts that, in typical indoor situations, indirect search provides up to an eight-fold increase in efficiency. The model is also suitable for use in an on-line system for selecting intermediate objects.  The second problem facing a searcher is that portions of the area being searched are often hidden from view. Multiple viewpoints are therefore often necessary. This dissertation examines the selection of such viewpoints. Traditional viewpoint selection methods involve detailed maps of the scene portions viewed so far. Simpler model-free methods are presented that, though less selective about their viewpoints, find objects without significantly more effort than map-based methods. They suggest that the main requirement for selecting efficient viewpoint sequences is that the searcher possesses a mechanism for ensuring that it systematically traverses the viewpoint space. Such mechanisms can be much simpler than maps. One drawback of model-free methods is that when the object is not present, they can waste more effort before aborting. Suggestions for remedying this are presented.",Robotics
70.txt,"We present an approach for building an affine representation of an unknown curved object viewed under orthographic projection from images of its occluding contour. It is based on the observation that the projection of a point on a curved, featureless surface can be computed along a special viewing direction that {\em does not} belong to the point's tangent plane. We show that by circumnavigating the object on the tangent plane of selected surface points, we can (1) compute two orthogonal projections of every point projecting to the occluding contour during this motion, and (2) compute the affine coordinates of these points. Our approach demonstrates that affine shape of curved objects can be computed {\em directly}, i.e., without Euclidean calibration or image velocity and acceleration measurements.",Robotics
75.txt,"On 7 December 1994, four student-built autonomous robots demonstrated various strategic, tactical, and mechanical approaches to a delivery task. That event was preceded by approximately two years of history and two days of frenzied preparation. Our robotics efforts were based on materials from MIT's well-known 6.270 course. This report summarizes our experiences, from pedagogical goals and organizational matters through mechanical and electronic techniques. Our intended audience is future robot-builders, and organizers of robot-building courses. We assume familiarity with material in Jones and Flynn's Mobile Robotics text, and with the various materials available from MIT over the internet.",Robotics
56.txt,"Since scalp EEG recordings are measured in microvolts, electrical signals may easily interfere during an experiment. As Spehlmann discusses, such interference may be introduced through the lights in the recording room, a nearby television, or even a computer monitor [Spehlmann, 1991]. Thus, when we consider performing EEG/EP/ERP experiments within a virtual reality helmet containing an eye tracker, electrical interference becomes a real possibility. We tested the effects of wearing a VR4 virtual reality (VR) helmet containing an ISCAN eye tracker while asking subjects to do a continuous performance task. The results of this task were then analyzed in the frequency domain and compared to results from the same experiment while looking at a computer screen in two different environments. Results indicate that in an environment with other computers, the vertical refresh from the back of a nearby row of computer monitors added more noise to the signal than wearing the VR helmet and eye tracker. Even in an environment without other computers, the noise while wearing the VR helmet and eye tracker is not significantly different from the noise obtained while viewing a laptop computer screen in the same location.",Robotics
40.txt,"Appearance-based object recognition systems rely on training from imagery, which allows the recognition of objects without requiring a 3d geometric model. It has been little explored whether such systems can be trained from imagery that is unlabeled, and whether they can be trained from imagery that is not trivially segmentable. In this paper we present a method for minimally supervised training of a previously developed recognition system from unlabeled and unsegmented imagery. We show that the system can successfully extend an object representation extracted from one black background image to contain object features extracted from unlabeled cluttered images and can use the extended representation to improve recognition performance on a test set.",Robotics
35.txt,"Tracking is frequently considered a frame-to-frame operation. As such, object recognition techniques are generally too slow to be used for tracking. There are domains, however, where the objects of interest do not move most of the time. In these domains, it is possible to watch for activity in the scene and then apply object recognition techniques to find the object's new location. This makes tracking a discrete process of watching for object disappearances and reappearances. We have developed a memory assistance tool that uses this approach to help people with slight to moderate memory loss keep track of important objects around the house. The system is currently deployed in a prototype smart home.",Robotics
52.txt,"Theories of vision have traditionally confined themselves to the passive analysis of static images, focusing on the extraction of task-independent, 3D reconstructions of the visual world. However, the images projected on the retina are seldom unrelated static signals. Rather, they represent measurements of a coherent and continuous stream of events occurring in the visual environment, constrained both by physical laws of nature and the observer's actions on the immediate environment. In short, vision is inherently a dynamic process.  In this thesis, we propose two related theories of dynamic visual perception. The first theory exploits the ability to make eye movements for dynamically exploring the visual world. The resulting architecture uses appearance-based models of objects in lieu of hand-coded 3D models, and employs two visual routines, one for object identification and another for object location, for solving visual cognitive tasks. The second theory, which can be seen as an elaboration of the first, is based directly on the premise that vision is a stochastic, dynamic process. The task of visual perception is then reduced to the dual problems of optimally estimating visual events occurring in the external environment, and on a longer time scale, learning efficient internal models of the environment. Both estimation and learning are appearance-based, relying only on input images rather than hand-coded object/environment models. Using this framework, we derive estimation and learning algorithms for visual recognition, visual ""attention,"" occlusion-handling, segmentation, prediction, hierarchical recognition, transformation-invariant recognition, and pose estimation. Experimental results are provided to corroborate the viability of these derived algorithms.  In addition to their potential applications in machine vision and robotics, the derived algorithms can also be used to understand human and mammalian vision. We use the visual routines theory to model saccade learning behaviors in infants, visual search/cognitive behaviors in adult subjects, and hemispatial neglect in patients with parietal cortex lesions. The optimal estimation and learning framework is used to interpret the hierarchical and laminar circuitry of the mammalian visual cortex, and to explain neuronal properties such as endstopping, response suppression during free viewing of natural images, and spatiotemporal receptive field development in primary visual cortex.",Robotics
76.txt,"We propose and implement a novel method for visual space trajectory planning, and adaptive high degree-of-freedom (DOF) visual feedback control. The method requires no prior information either about the kinematics of the manipulator, or the placement or calibration of the cameras, and imposes no limitations on the number of degrees of freedom controlled or the number of kind of visual features utilized. The approach provides not only a means of low-level servoing but a means to integrate it with higher level visual space trajectory and task planning. We are thus able to specify and perform complex tasks composed of several primitive behaviors, using both visual servoing and open loop control, where the number of sensed and controlled signals varies during the task. We report experimental results demonstrating a factor of 5 improvement in the repeatability of manipulations using a PUMA arm when comparing visual closed-loop to traditional joint level servoing. We also present experiment statistics showing the advantages of adaptive over non-adaptive control systems, and of using redundant visual information when performing manipulation tasks. Finally, we demonstrate usefulness of the approach by using it to specify and execute complex tasks involving real-world robot manipulation of rigid and non-rigid objects in up to 12 degrees of freedom. The manipulation is performed in the context of a semi-autonomous robot manipulation system.",Robotics
32.txt,"We present the theory behind TOD (the Temporal Object Discoverer), a novel unsupervised system that uses only temporal information to discover objects across image sequences acquired by any number of uncalibrated cameras. The process is divided into three phases: (1) Extraction of each pixel's temporal signature, a partition of the pixel's observations into sets that stem from different objects; (2) Construction of a global schedule that explains the signatures in terms of the lifetimes of a set of quasi-static objects; (3) Mapping of each pixel's observations to objects in the schedule according to the pixel's temporal signature. Our Global Scheduling (GSched) algorithm provably constructs a valid and complete global schedule when certain observability criteria are met. Our Quasi-Static Labeling (QSL) algorithm uses the schedule created by GSched to produce the maximally-informative mapping of each pixel's observations onto the objects they stem from. Using GSched and QSL, TOD ignores distracting motion, correctly deals with complicated occlusions, and naturally groups observations across cameras. The sets of 2D masks recovered are suitable for unsupervised training and initialization of object recognition and tracking systems.",Robotics
36.txt,"Automatic single-frame image orientation detection is a difficult problem. In this report, we describe a system designed to classify the orientation of an image. An algorithm designed by researchers at Michigan State University is used as a baseline. First- and second-order spatial color moments are used as features. Learning Vector Quantization (LVQ) is used to estimate the underlying probability density function needed by a Bayesian classifier. We compare these results with those for 1NN and SVM classifiers, and with LDA used as a feature extractor. Extensive experiments were conducted to gain insight into how and why the MSU algorithm works.  We present results both for a stock photo library (Corel) and for a set of consumer images (JBJL). Analyzing these results shows that certain prototypical images (e.g., those with sky at the top) can be classified correctly over 90% of the time, but that the general problem is much more difficult for low-level feature-based approaches. We obtained best results of 74% accuracy on the Corel set and 68% accuracy on JBJL, assuming equal prior among all four possible image orientations.",Robotics
37.txt,"Recent advances in computer hardware and signal processing have made it feasible to use human EEG signals or ""brain waves"" to communicate with a computer. Locked-in patients now have a means to communicate with the outside world. Even with modern advances, such systems still suffer from communication rates on the order of 2-3 items/minute. In addition, existing systems are not likely to be designed with flexibility in mind, leading to slow systems that are difficult to improve. This dissertation presents a flexible brain-computer interface that is designed to facilitate changes in signal processing methods and user applications. In order to show the flexibility of the system, several applications, ranging from a brain-body actuated video game played with eye movements to a brain-computer interface for environmental control in a virtual apartment, are shown.  The P3 evoked potential is a positive wave in the EEG signal peaking at around 300 milliseconds after task-relevant stimuli and it can be used as a binary control signal. A virtual driving experiment shows that the P3 can be reliably detected within a virtual environment. Several on-line algorithms for processing single trial P3 evoked potentials are presented and compared. It is important that actual EEG signals rather than signal artifacts are being recognized and thus false recognition of artifacts is shown to be small.  Results from an environmental control application within a virtual apartment are presented. Subjects do not perform significantly different between controlling the application from a computer monitor and when fully immersed in the virtual apartment and subjects like the immersive VR environment better. This highlights the fact that the P3 component of the evoked potential is robust over different environments and that usability does not depend solely on performance, but on other factors as well. Future work is discussed within this context.",Robotics
82.txt,"Active vision systems have the capability of continuously interacting with the environment. The rapidly changing environment of such systems means that it is attractive to replace static representations with visual routines that compute information on demand. Such routines place a premium on image data structures that are easily computed and used.  The purpose of this paper is to propose a general active vision architecture based on efficiently computable iconic representations. This architecture employs two primary visual routines, one for identifying the visual image near the fovea (object identification), and another for locating a stored prototype on the retina (object localization). This design allows complex visual behaviors to be obtained by composing these two routines with different parameters.  The iconic representations are comprised of high-dimensional feature vectors obtained from the responses of an ensemble of Gaussian derivative spatial filters at a number of orientations and scales. These representations are stored in two separate memories. One memory is indexed by image coordinates while the other is indexed by object coordinates. Object localization matches a localized set of model features with image features at all possible retinal locations. Object identification matches a foveal set of image features with all possible model features. We present experimental results for a near real-time implementation of these routines on a pipeline image processor and suggest relatively simple strategies for tackling the problems of occlusions and scale variations. We also discuss two additional visual routines one for top-down foveal targeting using log-polar sensors and another for looming detection, which are facilitated by the proposed architecture.",Robotics
74.txt,"The Datacube MaxVideo 200 is a high-speed image processing system that can provide video rate processing of images. A user writes programs using the Datacube ImageFlow libraries to control the hardware. Learning the details of ImageFlow programming is a daunting task for the new user. This learning task is made more difficult because the manuals for the MaxVideo 200 hardware and ImageFlow software are rather obscure to the typical novice user. This user's guide describes several simple ImageFlow programs. Emphasis is placed on providing some of the folklore that is needed to get started in MV200/ImageFlow programming. Also, the organization of the information in the Datacube manuals is described so that the new user can continue exploring on their own system features that are not in the sample programs.",Robotics
30.txt,"In this report, we describe methods of acquiring an environment map by image mosaicking. We focus on technique details of the different algorithms involved. These algorithms include image matching, homography estimation, linear image warping and linear self calibration. Many of these details are distributed in various publications and we here bring them together. Furthermore, these algorithms are widely used in other circumstances and we provide all the C++ code for each of the algorithms.",Robotics
11.txt,"Our goal is to isolate and ultimately identify objects in cluttered and possibly partially-obscuring background environments. Multiple images (usually six in our case) of a scene, including at least five flash images with different flash locations, locate depth edges in the scene. Morphological processing turns the collection of edges into a collection of regions. These regions are candidates for non-background status, and can be compared by color and shape analysis to background regions. Further, we think the edges, labeled with depth and color information, will provide a richer and more reliable set of inputs to an object recognizer like that of Nelson and Selinger, which so far has only had intensity edges to work with.",Robotics
3.txt,"We propose a means of extending Conditional Random Field modeling to decision-theoretic planning where valuation is dependent upon fully observable factors. Representation is discussed, and a comparison with existing decision problem methodologies is presented. Included are exact and inexact message passing schemes for policy making, examples of decision making in practice, extensions to solving general decision problems, and suggestions for future use.",Robotics
7.txt,"There has been much research in recent decades aimed at discovering what the underlying principles are, if any, that drive the brain. As the cortex appears to be basically uniform, it seems that if there is an underlying principle, it is ubiquitous. However, the principles which have been proposed to explain the brain have largely been specialized principles, which each explain a particular aspect of the brain.  Principles such as efficient coding, predictive coding, and temporal invariance have been proposed to explain sensory coding, and have succeeded to some measure in reproducing the receptive field properties of neurons in the visual cortex. Bayesian surprise has been offered as an explanation of attention, and has enjoyed some success in modeling human saccades, while reinforcement learning and intelligent adaptive curiosity have been aimed at explaining how actions are chosen.  In this dissertation we propose a novel principle which we call predictive action. It is an information theoretic principle which unifies all of the above proposals. We show its relationship to each of the above proposals, and give several algorithms which approximate predictive action for specific environments. We hope that this principle will allow not only for a greater understanding of the brain, but also serve as a principled basis for the design of future algorithms to solve a broad range of problems in artificial intelligence.",Robotics
48.txt,Several decades of research have made many advances towards the goal of interpreting the neural spike train but a comprehensive understanding remains elusive. This paper pursues this goal in the context of a new class of models termed predictive models. Predictive models characterize the cortex as a memory whose parameters can be used to predict its input. This allows the input to be economically coded as a residual difference between itself and the prediction. Such models have recently had considerable success in modeling features of visual cortex. This paper shows that the predictive coding model can be extended to a lower level of detail that includes individual spikes as primitives. This is a significant improvement in perspicuity compared to the firing rate variables used by most current models. The specific model we describe exploits the use of coincidence of spike arrival times and the fact that neural representations can be distributed over large numbers of cells.,Robotics
46.txt,"Image-based object recognition systems developed recently don't require the construction of a 3D geometric model, allowing recognition of objects for which current geometric recognition technologies do not apply. Such systems are typically trained with labeled, clean views that cover the whole viewing sphere and can sometimes handle generic, visually similar classes with moderate variation. It has been little explored whether such systems can be trained from imagery that is unlabeled, and whether they can be trained from imagery that is not trivially segmentable.  In this report we investigate how an object recognition system developed previously can be trained from clean images of objects with minimal supervision. After training this system on a single or a small number of views of each object, a simple learning algorithm is able to attract additional views to the object representation, building clusters of views belonging to the same object. We explore how the learning performance improves by extending the set of views, introducing a small amount of supervision, or using more complicated learning algorithms.",Robotics
88.txt,"When a reinforcement learning agent's next course of action depends on information that is hidden from the sensors because of problems such as occlusion, restricted range, bounded field of view and limited attention, we say the agent suffers from the Hidden State Problem. State identification techniques use history information to uncover hidden state. Previous approaches to encoding history include: finite state machines [Chrisman 1992; McCallum 1992], recurrent neural networks [Lin and Mitchell 1992], and genetic programming with indexed memory [Teller 1994]. A chief disadvantage of all these techniques is their long training time.  This report presents Instance-Based State Identification, a new approach to reinforcement learning with state identification that learns with much fewer training steps. Noting that learning with history and learning in continuous spaces both share the property that they begin without knowing the granularity of the state space, the approach applies instance-based (or ``memory-based'') learning to history sequences---instead of recording instances in a continuous geometrical space, we record instances in action-perception-reward sequence space. The first implementation of this approach, called Nearest Sequence Memory, learns with an order of magnitude fewer steps than several previous approaches.",Robotics
43.txt,"In this paper we introduce a formalism for optimal sensor parameter selection for iterative state estimation in static systems. In contrast to common approaches, where a certain metric---for example, the mean squared error between true and estimated state---is optimized during state estimation, in this work the optimality is defined in terms of reduction in uncertainty in the state estimation process. The main assumption is that state estimation becomes more reliable if the uncertainty and ambiguity in the state estimation process can be reduced.  We consider a framework based on Shannon's information theory and select the camera parameters that maximize the mutual information, i.e., optimize the information that the captured image conveys about the true state of the system. The technique implicitly takes into account the a priori probabilities governing the computation of the mutual information. Thus a sequential decision process can be formed by treating the a priori probability at a certain time step in the decision process as the a posteriori probability of the previous time step.  We demonstrate the benefits of our approach using an object recognition scenario and an active pan/tilt/zoom camera. During the sequential decision process the camera looks to parts of the object that allow the most reliable distinction of similar looking objects. We performed experiments with discrete density representation as well as with continuous densities and Monte Carlo evaluation of the mutual information. The results show that the sequential decision process outperforms a random gaze control, both in the sense of recognition rate and number of views necessary to return a decision.",Robotics
47.txt,In this report we describe a method for extracting curves from an image using directional pixel variances instead of gradient measures as low-level boundary evidence. The advantage of the variance over the image gradient is that we can accurately compute the direction of a local edge even if a sudden contrast change occurs in the background. This allows curves belonging to object contours to be followed more easily. We compared our method to a similar method based on the image gradient and we found that it obtains better results when run on synthetic and natural images. Our method also improved the performance of a contour-based 3D object recognition system in cluttered images.,Robotics
21.txt,"Shadows provide valuable information about the scene geometry, especially the whereabout of the light source. This paper investigates the geometry of point light sources and cast shadows. It is known that there is redundancy in the object-shadow correspondences. We explicitly show that no matter how many such correspondences are available, it is impossible to locate a point light source from shadows with a single view. We discuss the similarity between a point light source and a conventional pinhole camera and show that the above conclusion is in accordance to traditional camera self calibration theory. With more views, however, the light source can be located by triangulation. We proceed to solve the problem of establishing correspondences between the images of an object with extended size and its cast shadow. We prove that a supporting line, which, put simply, is a tangent line of the image regions of the object and its shadow, provides one correspondence. We give an efficient algorithm to find supporting lines and prove that at most two supporting lines can be found. The intersection of these two lines gives the direction of the point light source. All this can be done without any knowledge of the object. Experiment results using real images are shown.",Robotics
17.txt,"This paper addresses the issue of how verbal communication arises from the complex and uncertain representations that seem necessary to robustly carry out perception in real-world domains. We propose that the generation of natural language in such domains should be addressed as the optimization problem of finding, under various constraints, the verbalization that has the greatest probability of achieving a specific change that the speaker wants to induce in the mental state or behavior of the listener. This most likely effective or MLE strategy has the advantage of making the problem concrete, and allowing (possibly empathic) models of the perceptual and behavioral processes to be used in a principled way. We illustrate these issues in the context of the specific problem of describing real objects in native domains using basic color language (e.g., ""mostly brown,"" ""partly red""). The term ""native domains"" refers to real-world environments that have not been tailored to suit the application.",Robotics
89.txt,"Machine learning aims towards the acquisition of knowledge based on either experience from the interaction with the external environment or by analyzing the internal problem-solving traces. Both approaches can be implemented in the Genetic Programming (GP) paradigm. Hillis [1990] proves in an ingenious way how the first approach can work. There have not been any significant tests to prove that GP can take advantage of its own search traces. This paper presents an approach to automatic discovery of functions in GP based on the ideas of discovery of useful building blocks by analyzing the evolution trace, generalizing of blocks to define new functions and finally adapting of the problem representation on-the-fly. Adaptation of the representation determines a hierarchical organization of the extended function set which enables a restructuring of the search space so that solutions can be found more easily. Complexity measures of solution trees are defined for an adaptive representation framework and empirical results are presented.",Robotics
62.txt,"This paper presents a new class of interactive image editing operations designed to maintain physical consistency between multiple images of a physical 3D object. The distinguishing feature of these operations is that edits to any one image propagate automatically to all other images as if the (unknown) 3D object had itself been modified. The approach is useful first as a power-assist that enables a user to quickly modify many images by editing just a few, and second as a means for constructing and editing image-based scene representations by manipulating a set of photographs. The approach works by extending operations like image painting, scissoring, and morphing so that they alter an object's plenoptic function in a physically-consistent way, thereby affecting object appearance from all viewpoints simultaneously. A key element in realizing these operations is a new volumetric decomposition technique for reconstructing an object's plenoptic function from an incomplete set of camera viewpoints.",Robotics
85.txt,"Designing real-world applications can involve coordinating many pieces of hardware and integrating multiple software components. Increased processing power has allowed complex real-world applications to be designed, and there has been increasing interest in the issues involved in designing both the applications and their support. In this paper we describe the issues involved in designing the application. The shepherding application we have chosen is representative of many real-world applications. This report focuses on technical details. We describe the underlying hardware, including the camera, vision processing boards, processors, and puma robot arm. We then discuss the software components we designed to integrate the hardware components in real-time. At each stage we describe the trade-offs between the different possibilities and why the ones chosen were best suited for our environment. We also present results supporting our selection. At appropriate points we indicate underlying support that would have eased and improved our implementation.",Robotics
96.txt,"We present a computational, constructive theory of tunable, open loop trajectory skills. A skill is a controller whose outputs achieve any task in a space characterized by n parameters, n &gt; 1. Throwing a ball at a target is a 3-dimensional task if the target may be anywhere within a 3-dimensional volume. Repetitous pick and place tasks are zero-dimensional, and thus not skills. Skills are performed open loop for speed reasons: we assume the entire command sequence is generated before any feedback can become available. We do not assume prior knowledge of plant or task models, so skills must be at least partly learned. A skill output is a vector of values---in our work so far it is generated as the sum of a base vector and a weighted change vector whose weight accomplishes the tuning. Learning consists of a search for the best set of base and change vectors. An interpretation process maps skill outputs into sequences of commands for the plant by using basis functions (given a priori in this paper). The basis functions may be arbitrarily complex. We claim that appropriate basis functions can speed up the learning process and overcome the limitations of the linear trajectory tuning algorithm. This report describes a skill learning algorithm and experiments done with various basis functions and control methods for a one-dimensional throwing task. It concludes with a discussion of future work in learning basis functions, higher dimensional tasks, and comparisons against common learning and control algorithms.",Robotics
34.txt,"In this paper, we present a method for propagating segmentation information across a saccade for a foveating camera. In particular, we take a region of interest from a wide-angle, low-fidelity image and propagate its segmentation information to a zoomed, high-fidelity image containing that region. Our method uses normalized greyscale templates to estimate the change in translation and magnification required to transform the segmented region. This process is useful for systems which detect regions of interest at low-fidelity and then perform a saccade to provide a high-fidelity view of that region of interest. We show how using this method increases the performance of an active object recognition system.",Robotics
67.txt,"Reinforcement learning is a machine learning framework in which an agent manipulates its environment through a series of actions, and in response to each action, receives a reward value. The agent stores its knowledge about how to choose reward-maximizing actions in a mapping from agent-internal states to actions.  Agents often struggle with two opposite, yet intertwined, problems regarding their internal state space. First, the agent's state space may have too many distinctions---meaning that an abundance of perceptual data has resulted in a state space so large that it overwhelms the agent's limited resources for computation, storage and learning experience. This problem can often be solved if the agent uses selective perception to prune away unnecessary distinctions, and focus its attention only on certain features. Second, even though there are too many distinctions, the agent's state space may simultaneously contain too few distinctions---meaning that perceptual limitations (such as field of view, acuity and occlusions), have temporarily hidden crucial features of the environment from the agent. This problem, called hidden state, can often be solved by using memory of features from previous views to augment the agent's perceptual inputs.  This dissertation presents algorithms that use selective perception and short-term memory to simultaneously prune and augment the state space provided by the agent's perceptual inputs. During learning, the agent selects task-relevant state distinctions with a utile distinction test that uses robust statistics to determine when a distinction helps the agent predict reward. The dissertation also advocates using instance-based (or memory-based) learning for making efficient use of accumulated experience, and using a tree structure to hold variable-length memories. Four new algorithms are shown to perform a variety of tasks well---in some cases with more than an order-of-magnitude better performance than previous algorithms.",Robotics
1.txt,"Gait recognition is an important research problem in the field of computer vision. The goal is to identify people by analysis of gait patterns. Because the technique can be performed remotely, it has been applied to access control, surveillance, etc. Most research is based on the assumption that people's walking direction is perpendicular to the camera axis. In this case the silhouette can be extracted to identify individuals. This limits the application and development of gait recognition. Consequently, walking direction has recently become a popular and challenging research problem. An improved gait recognition approach is proposed. It can give high recognition rates in cases where people's walking direction is not perpendicular to the camera axis. We describe a novel approach to walking direction computation using information about camera position. The walking direction angle and camera affine projection model are used to define features that can be related to a kinematic model of a human being. Support Vector Machine is used for classification and to evaluate the power of the approach. We apply our method to real human walking image sequences, and achieve relatively high recognition rates. Our approach illustrates how changes in walking direction affect gait parameters in terms of recognition performance. We show that the use of the walking direction algorithm improves recognition rates under variation in viewing direction.",Robotics
